Variable1;Valor1;Variable2;Valor2;Variable3;Valor3;Variable4;Valor4;Variable5;Valor5;PERIODO;VALOR
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M12;5.288
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M11;4.914
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M10;5.730
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M09;4.761
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M08;5.479
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M07;4.357
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M06;4.344
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M05;4.942
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M04;3.976
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M03;5.012
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M02;2.741
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M01;2.532
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M12;4.644
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M11;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M10;2.552
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M09;2.915
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M08;5.465
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M07;5.571
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M06;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M05;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M04;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M03;869
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M02;5.888
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M01;4.725
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M12;6.813
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M11;5.453
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M10;5.509
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M09;5.897
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M08;7.606
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M07;6.719
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M06;6.261
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M05;6.387
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M04;5.874
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M03;7.767
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M02;6.867
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M01;4.699
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M12;9.360
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M11;5.990
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M10;7.032
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M09;6.994
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M08;7.074
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M07;8.165
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M06;6.951
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M05;5.896
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M04;6.134
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M03;6.774
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M02;6.632
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M01;6.191
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M12;8.348
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M11;5.117
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M10;5.110
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M09;6.541
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M08;5.862
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M07;5.925
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M06;6.209
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M05;5.161
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M04;6.645
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M03;6.019
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M02;6.042
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional de Sierra de Guadarrama;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M01;4.974
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M11;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M10;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M09;1.090
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M08;1.455
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M07;1.310
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M06;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M05;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M04;1.111
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M03;1.096
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M02;1.544
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M01;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M12;756
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M11;504
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M10;378
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M09;602
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M08;1.320
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M07;1.021
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M06;555
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M05;160
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M04;235
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M03;669
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M02;791
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M01;596
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M12;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M11;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M10;567
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M09;580
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M08;1.117
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M07;913
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M06;662
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M05;246
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M04;691
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M03;635
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M02;760
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M01;786
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M12;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M11;194
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M10;361
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M09;502
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M08;1.172
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M07;1.205
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M06;513
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M05;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M04;542
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M03;413
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M02;740
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Nacional Aigüestortes;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M01;438
